id,listing_url,name,neighbourhood_cleansed,zipcode,country,latitude,longitude,room_type,accommodates,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
753446,https://www.airbnb.com/rooms/753446,6 miles away from downtown Boston!,Roslindale,2131,United States,42.28587763920193,-71.12490955692161,Private room,2,$50.00,97,10,10,10,10,9,10
766700,https://www.airbnb.com/rooms/766700,★ Historic & Private 1BR | Walk to Sites & MBTA,North End,2113,United States,42.36639330636225,-71.05536891439704,Entire home/apt,2,$125.00,87,9,8,10,10,10,9
777903,https://www.airbnb.com/rooms/777903,A suburban feel in the city,Jamaica Plain,2130,United States,42.30757425614119,-71.13463036679991,Private room,2,$85.00,95,10,9,10,10,10,10
798957,https://www.airbnb.com/rooms/798957,★2-Story★Walk Score 77 ★ 1200ft² ★ 2 Baths,South End,2118,United States,42.34121342173442,-71.0757105405123,Entire home/apt,4,$295.00,97,10,10,10,10,10,10
799701,https://www.airbnb.com/rooms/799701,Large Sunny Apartment in JP,Jamaica Plain,2130,United States,42.32085835010096,-71.11249877013331,Entire home/apt,8,$300.00,100,10,10,9,10,9,9
801680,https://www.airbnb.com/rooms/801680,*$89 Special!  BOSTONS BEST!!* Minutes to Center*,Roxbury,2119,United States,42.32852347771993,-71.09539243911993,Entire home/apt,4,$169.00,96,10,10,10,9,8,10
801722,https://www.airbnb.com/rooms/801722,$99 Special!!  Minutes to Center!  Private Space,Roxbury,2119,United States,42.32819243642796,-71.09404877118986,Entire home/apt,2,$149.00,96,10,10,10,10,8,9
815639,https://www.airbnb.com/rooms/815639,►Sophisticated Saucy Studio | Easy T Access!◄,North End,2113,United States,42.36758116315518,-71.05611277750177,Entire home/apt,2,$125.00,93,10,10,10,10,10,9
820073,https://www.airbnb.com/rooms/820073,"Modern Loft, 1700 SqFt. Location!",Downtown,2111,United States,42.35628105475238,-71.06140929576179,Entire home/apt,4,$275.00,99,10,10,10,10,10,10
826706,https://www.airbnb.com/rooms/826706,Private Room in Spacious Apartment3,Dorchester,2121,United States,42.299963956313846,-71.08060444242611,Private room,2,$79.00,66,6,7,8,7,5,7
839265,https://www.airbnb.com/rooms/839265,Private Room in Spacious Apartment2,Dorchester,2121,United States,42.29822350470986,-71.07621396071184,Private room,1,$49.00,89,9,9,10,9,7,9
849408,https://www.airbnb.com/rooms/849408,"Perfect & Practical Boston Rental (1,000+ sqft)",Roslindale,2131,United States,42.28882028358453,-71.13951010210121,Entire home/apt,7,$239.00,96,10,10,10,10,9,10
851927,https://www.airbnb.com/rooms/851927,♥ Transit Score 100 & Walk Score  98! ♥,South End,2116,United States,42.34559448453424,-71.07488059741611,Entire home/apt,1,$140.00,98,10,10,10,10,10,10
891661,https://www.airbnb.com/rooms/891661,GORGEOUS WATER FRT NORTH END STUDIO,North End,2109,United States,42.36853097239647,-71.05362604937962,Entire home/apt,4,$125.00,93,10,10,10,10,10,10
891953,https://www.airbnb.com/rooms/891953,"Coolest tri level, BEST location by Faneuil Hall",Downtown,2108,United States,42.36135706276269,-71.05567311398514,Entire home/apt,3,$200.00,92,10,10,10,10,10,9
894539,https://www.airbnb.com/rooms/894539,Private room in house ,Roslindale,2131,United States,42.290903928902345,-71.13023771355206,Private room,2,$90.00,97,10,10,10,10,9,10
916123,https://www.airbnb.com/rooms/916123,Historical 1 Bedroom Apt- ''One if by land!'',North End,2113,United States,42.36722285530586,-71.05736032911761,Entire home/apt,2,$125.00,89,9,9,10,10,10,9
957224,https://www.airbnb.com/rooms/957224,Beautiful 3 BR with Great Location,Jamaica Plain,2130,United States,42.318859647590706,-71.11451513447908,Entire home/apt,8,$275.00,93,10,10,10,10,10,9
962610,https://www.airbnb.com/rooms/962610,Convenient Boston Hotel Alternative,West Roxbury,2131,United States,42.29052559198051,-71.14105591088912,Entire home/apt,3,$119.00,98,10,10,10,10,9,10
989163,https://www.airbnb.com/rooms/989163,"South End Victorian Dream Studio, Style & Location",South End,2118,United States,42.342858049101935,-71.07339304532253,Entire home/apt,2,$170.00,97,10,10,10,10,10,9
990668,https://www.airbnb.com/rooms/990668,✔Penthouse ✔Skydeck ✔Walk Score 77 ✔Full Kitchen,South End,2118,United States,42.34145741839755,-71.07640609858424,Private room,2,$85.00,98,10,10,10,10,10,10
1009275,https://www.airbnb.com/rooms/1009275,Urban Treehouse,South Boston,2127,United States,42.33268666863598,-71.04535692112134,Private room,2,$120.00,99,10,10,10,10,10,10
1030500,https://www.airbnb.com/rooms/1030500,"Cozy apartment, free parking, quiet neighborhood",Jamaica Plain,2130,United States,42.29106052288582,-71.11593555432006,Entire home/apt,2,$107.00,91,9,9,10,10,9,9
1038465,https://www.airbnb.com/rooms/1038465,HANCOCK TOWER/COPLEY ROOM,South End,2116,United States,42.346436512306994,-71.07480755845374,Private room,1,$140.00,90,10,9,10,10,10,9
1042420,https://www.airbnb.com/rooms/1042420,"Easy access to Airport, Downtown, Seaport. Fenway",East Boston,2128,United States,42.38362468405895,-71.02023225706048,Entire home/apt,3,$170.00,94,10,9,10,10,9,9
1053924,https://www.airbnb.com/rooms/1053924,Furnished Waterfront North End Condo with Elevator,North End,2110,United States,42.3623705609603,-71.05154941291886,Entire home/apt,2,$160.00,100,10,10,10,10,10,10
1055627,https://www.airbnb.com/rooms/1055627,Spacious 1 bdrm in Beacon Hill,Beacon Hill,2114,United States,42.36075555503486,-71.06399473729985,Entire home/apt,3,$125.00,85,9,8,10,10,10,9
1058448,https://www.airbnb.com/rooms/1058448,Private room in Boston,Jamaica Plain,2130,United States,42.31217590606578,-71.10473243635748,Private room,2,$80.00,100,10,10,10,10,10,10
1067184,https://www.airbnb.com/rooms/1067184,Cozy apartment/lovely bedroom on quiet JP street,Jamaica Plain,2130,United States,42.30633268571335,-71.11902460456068,Entire home/apt,2,$75.00,97,10,10,10,10,10,9
1071235,https://www.airbnb.com/rooms/1071235,Cozy JP Studio-Great Location!,Jamaica Plain,2130,United States,42.317478059700264,-71.10819474341311,Entire home/apt,2,$90.00,96,10,10,10,10,10,10
1074406,https://www.airbnb.com/rooms/1074406,Extremely Convenient & Clean Studio,Fenway,2215,United States,42.343521633638204,-71.09613946445492,Entire home/apt,2,$175.00,96,10,10,10,10,10,9
1077105,https://www.airbnb.com/rooms/1077105,"Studio Apt. for Rent in South End, ",South End,2118,United States,42.340215121265985,-71.07499793976649,Entire home/apt,2,$176.00,,,,,,,
1081386,https://www.airbnb.com/rooms/1081386,Close to South End and Mass Ave,Roxbury,2119,United States,42.330927866667295,-71.07152243118529,Private room,2,$70.00,96,10,10,10,10,9,10
1090413,https://www.airbnb.com/rooms/1090413,HynesConventionCtr-5min-Lge Rm-Pvt Bath,Back Bay,2115,United States,42.34501591990805,-71.0803023798202,Private room,1,$100.00,92,9,9,10,10,10,9
1090545,https://www.airbnb.com/rooms/1090545,BostonCtrBackBay-Pvt Bath&Rm-Comfy Bed,Back Bay,2115,United States,42.34373292909057,-71.08223720255174,Private room,1,$100.00,93,9,9,10,10,10,9
1092093,https://www.airbnb.com/rooms/1092093,Duplex Penthouse in Longwood Area,Mission Hill,2120,United States,42.33285412870826,-71.1011504927296,Entire home/apt,2,$95.00,93,10,9,10,9,10,9
1109224,https://www.airbnb.com/rooms/1109224,4 bedroom Victorian Condo unit,Jamaica Plain,2130,United States,42.320510860484134,-71.11215759278208,Entire home/apt,8,$439.00,94,10,9,10,10,9,9
1112067,https://www.airbnb.com/rooms/1112067,warm and Cozy,Dorchester,2122,United States,42.30453932411603,-71.06103578449331,Private room,2,$61.00,88,9,9,10,10,9,9
1112193,https://www.airbnb.com/rooms/1112193,"Warm and Cozy, Room B",Dorchester,2122,United States,42.298876148117486,-71.06489096445533,Private room,2,$65.00,90,9,8,10,9,9,9
1128894,https://www.airbnb.com/rooms/1128894,Victorian charm in the city,Dorchester,2122,United States,42.301261700026316,-71.06280792351114,Private room,2,$60.00,90,9,9,10,10,9,9
1136972,https://www.airbnb.com/rooms/1136972,Boston Room/Free Transit/ By Subway,Jamaica Plain,2131,United States,42.294442148764404,-71.1199453778794,Private room,2,$60.00,96,10,9,10,10,9,10
1141522,https://www.airbnb.com/rooms/1141522,"Queen bed - Walk to the Airport, 15min to Downtown",East Boston,2128,United States,42.37751972317198,-71.03418118024709,Private room,2,$115.00,86,9,8,9,9,9,8
1147871,https://www.airbnb.com/rooms/1147871,★ Room in Boston Fantastic Location by Airport ★,East Boston,2128,United States,42.37761183980079,-71.03519757648782,Private room,2,$105.00,89,9,9,10,9,9,8
1167987,https://www.airbnb.com/rooms/1167987,Long-term Rental: Single Room/Sh Bath/No Cooking,Roslindale,2131,United States,42.29316706726726,-71.13015649423816,Private room,1,$26.00,80,9,10,10,9,9,9
1170157,https://www.airbnb.com/rooms/1170157,Contemporary Fort Hill Condo,Roxbury,2119,United States,42.32476932543913,-71.09475988337654,Entire home/apt,4,$135.00,83,9,8,10,10,9,9
1171578,https://www.airbnb.com/rooms/1171578, Private Room in a One Family House,Brighton,2135,United States,42.353839520145456,-71.16794708942089,Private room,2,$99.00,97,10,10,10,10,10,10
1175376,https://www.airbnb.com/rooms/1175376,Renovated in So End|Balcony|Fun Area| 2BR 1BA #2,Roxbury,2118,United States,42.33903880877507,-71.08104419980938,Entire home/apt,6,$275.00,88,9,9,10,9,9,9
1178106,https://www.airbnb.com/rooms/1178106,Cozy Tiny Room in Great Boston Location by Airport,East Boston,2128,United States,42.37668853175393,-71.03428152050826,Private room,2,$99.00,87,9,9,10,9,9,8
1178162,https://www.airbnb.com/rooms/1178162,Private Room in Great Location Boston,East Boston,2128,United States,42.37779633749723,-71.0346663308644,Private room,2,$100.00,85,8,8,9,9,9,8
1183032,https://www.airbnb.com/rooms/1183032,"Charming South End, Boston Condo",South End,2118,United States,42.34122030074207,-71.07532969141522,Entire home/apt,2,$150.00,94,10,10,10,10,10,10
1187188,https://www.airbnb.com/rooms/1187188,Entire loft in Boston,Jamaica Plain,2130,United States,42.30692771656086,-71.107893860945,Entire home/apt,4,$130.00,95,10,10,10,10,10,9
1197857,https://www.airbnb.com/rooms/1197857,19th Century on Tremont | Modern Unit 1BR 1BA #6,Roxbury,2118,United States,42.33852368493773,-71.07984587928213,Entire home/apt,4,$167.00,89,9,9,10,9,9,9
1198779,https://www.airbnb.com/rooms/1198779,"Ocean view,ideal for event atendees",South Boston,2127,United States,42.33138926030002,-71.04268168151258,Private room,3,$89.00,84,9,8,9,9,8,8
1200502,https://www.airbnb.com/rooms/1200502,Charming Garden Studio In South End,South End,2118,United States,42.338434491106874,-71.07684758696394,Entire home/apt,2,$165.00,90,10,10,9,9,10,9
1203130,https://www.airbnb.com/rooms/1203130,1or 2 bedroom w/stunning city views,Charlestown,2129,United States,42.3812932266171,-71.06704191660027,Private room,2,$395.00,94,10,10,10,8,8,10
1204755,https://www.airbnb.com/rooms/1204755,Bright Artist Loft,Roxbury,2118,United States,42.33311250565038,-71.07493728226649,Entire home/apt,5,$200.00,98,10,10,10,10,9,9
1220971,https://www.airbnb.com/rooms/1220971,Boston Huge 1BR Best location (h2b),North End,2109,United States,42.365096611553554,-71.0536460038337,Entire home/apt,5,$159.00,93,10,9,10,9,10,9
1222327,https://www.airbnb.com/rooms/1222327,"Cozy, 2 bedroom near medical area!",Jamaica Plain,2130,United States,42.3247317393277,-71.10791787889553,Entire home/apt,4,$121.00,98,10,10,10,10,9,9
1240598,https://www.airbnb.com/rooms/1240598,"Downtown Studio, Historic Theater District",Downtown,2116,United States,42.35257068706528,-71.06360430716282,Entire home/apt,2,$145.00,79,9,8,9,9,10,8
1252289,https://www.airbnb.com/rooms/1252289,South End brownstone private room,South End,2118,United States,42.33533589134802,-71.07425652058345,Private room,2,$99.00,98,10,10,10,10,10,10
1252489,https://www.airbnb.com/rooms/1252489,Beacon Hill 1-Bed,Beacon Hill,2114,United States,42.36104819513344,-71.06593421871703,Entire home/apt,2,$200.00,98,10,10,10,10,10,9
1275498,https://www.airbnb.com/rooms/1275498,"South End Parlor Studio, Sun & Stun",South End,2118,United States,42.34405443393126,-71.07351510738127,Entire home/apt,2,$160.00,93,9,10,9,10,10,9
1278391,https://www.airbnb.com/rooms/1278391,Perfect Back Bay get away! ,Back Bay,2115,United States,42.34853313983396,-71.0854855836497,Entire home/apt,3,$199.00,100,10,10,10,10,10,10
1303261,https://www.airbnb.com/rooms/1303261,HISTORIC BEACON HILL-ENJOY OUR CAT,Beacon Hill,2108,United States,42.358803107150344,-71.06972215883614,Entire home/apt,2,$650.00,89,10,9,10,10,10,9
1321422,https://www.airbnb.com/rooms/1321422,Barney's Master Bedroom T Downtown,Dorchester,2125,United States,42.30838011648686,-71.04694266593916,Private room,4,$76.00,97,10,10,10,10,9,10
1327725,https://www.airbnb.com/rooms/1327725,Modern 2 BR in Brighton with Parking,Brighton,2135,United States,42.345668308002836,-71.13921858090492,Entire home/apt,4,$147.00,94,10,9,10,10,10,10
1332786,https://www.airbnb.com/rooms/1332786,"Cozy Sunporch, Quick Downtown",Dorchester,2125,United States,42.309219082933396,-71.0456411637393,Private room,1,$47.00,98,10,10,10,10,10,10
1340649,https://www.airbnb.com/rooms/1340649,"1BR in Charming South Boston Condo/Red Line, Beach",South Boston,2127,United States,42.32825379646425,-71.05703601187467,Private room,2,$125.00,96,10,10,10,10,10,9
1342370,https://www.airbnb.com/rooms/1342370,Exposed Brick|Private Balcony|So End 2BR 1BA #1,Roxbury,2118,United States,42.3377838298766,-71.07967634450445,Entire home/apt,6,$265.00,86,9,9,10,9,9,8
1352776,https://www.airbnb.com/rooms/1352776,Cozy Condo w/ Separate Bath,Dorchester,2125,United States,42.311896610846375,-71.07336742551375,Private room,2,$80.00,99,10,10,10,10,9,10
1374434,https://www.airbnb.com/rooms/1374434,"Authentic Boston, cozy room",Roxbury,2119,United States,42.32496967064587,-71.0894888766103,Private room,1,$65.00,95,10,9,10,10,8,9
1374466,https://www.airbnb.com/rooms/1374466,"Real Boston, off the beaten track",Roxbury,2119,United States,42.326420420569924,-71.09013270547341,Private room,1,$67.00,97,10,9,10,10,9,9
1375194,https://www.airbnb.com/rooms/1375194,2 bed modern new North End Boston,North End,2113,United States,42.36650883070881,-71.0528400370968,Entire home/apt,4,$399.00,91,9,10,10,9,10,9
1391215,https://www.airbnb.com/rooms/1391215,Nice Cozy / room E,Dorchester,2122,United States,42.2980111038138,-71.05844705458098,Private room,2,$40.00,88,9,9,9,9,9,9
1403408,https://www.airbnb.com/rooms/1403408,"Big Boston room, walker's/cyclist's delight",Roxbury,2119,United States,42.32464780047053,-71.0886936999829,Private room,1,$68.00,100,9,9,10,10,8,9
1425973,https://www.airbnb.com/rooms/1425973,Historic brick Victorian row house ,South End,2118,United States,42.33937086229982,-71.08025759344305,Private room,4,$350.00,93,10,10,10,10,10,9
1426754,https://www.airbnb.com/rooms/1426754,Boston Best furnished Studio (H2a),North End,2108,United States,42.36482414891366,-71.05370724459698,Entire home/apt,2,$99.00,95,10,10,10,10,10,9
1445064,https://www.airbnb.com/rooms/1445064,Bright Sunlit bedroom near Spaulding/Downtown,Charlestown,2129,United States,42.379633029456244,-71.06191588184478,Private room,1,$69.00,94,10,10,9,10,9,9
1454258,https://www.airbnb.com/rooms/1454258,Inviting Queen Anne Victorian B + B,Dorchester,2125,United States,42.308438735450736,-71.04639582203185,Private room,2,$80.00,98,10,10,10,10,10,10
1471308,https://www.airbnb.com/rooms/1471308,Cozy Private Room Near Transit,Mission Hill,2120,United States,42.33393473005611,-71.1031350097219,Private room,2,$70.00,83,9,8,10,10,10,9
1472481,https://www.airbnb.com/rooms/1472481,John and Robert's Harbor View,Dorchester,2125,United States,42.309773538560414,-71.04715292340433,Private room,3,$75.00,97,10,10,10,10,10,10
1472520,https://www.airbnb.com/rooms/1472520,Andrea's Private Bath T Downtown,Dorchester,2125,United States,42.30810533901741,-71.04619636107569,Private room,3,$83.00,97,10,10,10,10,10,10
1489289,https://www.airbnb.com/rooms/1489289,Spacious South End 1BD in charming square,South End,2118,United States,42.33663177716327,-71.0748854317807,Entire home/apt,2,$125.00,94,10,10,10,10,10,9
1494726,https://www.airbnb.com/rooms/1494726,Cozy in Rozzie!,Roslindale,2131,United States,42.275715632046385,-71.13013942666514,Private room,1,$75.00,94,10,10,10,10,9,10
1498719,https://www.airbnb.com/rooms/1498719,Pristine studio in prime Back Bay location!,Back Bay,2116,United States,42.35121526707249,-71.08314799948815,Entire home/apt,2,$325.00,96,10,10,10,10,10,9
1510876,https://www.airbnb.com/rooms/1510876,Room with Sleeper Sofa Bed,Dorchester,2125,United States,42.31018703632418,-71.04828822804042,Private room,1,$60.00,98,10,10,10,10,9,10
1523288,https://www.airbnb.com/rooms/1523288,"Beacon Hill - Family Ready 2 Bedroom, Top-floor",Beacon Hill,2114,United States,42.359078810082174,-71.06706627006189,Entire home/apt,3,$475.00,97,10,9,10,10,10,9
1523772,https://www.airbnb.com/rooms/1523772,Blue & White Haven,Brighton,2135,United States,42.353730114965074,-71.16107243312364,Entire home/apt,1,$120.00,,,,,,,
1541166,https://www.airbnb.com/rooms/1541166,Beautiful Studio 15 min to Downtown,Charlestown,2129,United States,42.38159417885396,-71.07891531143875,Entire home/apt,2,$59.00,98,10,10,10,10,9,10
1544144,https://www.airbnb.com/rooms/1544144,Charming Historic Home in Charlestown,Charlestown,2129,United States,42.372030835178464,-71.06165480241175,Entire home/apt,4,$350.00,100,9,10,10,10,10,10
1544702,https://www.airbnb.com/rooms/1544702,Mary's Ocean View Metro Downtown,Dorchester,2125,United States,42.309448620671525,-71.04554951604072,Private room,3,$77.00,98,10,10,10,10,10,10
1545185,https://www.airbnb.com/rooms/1545185,Large 1Bed w/ Gorgeous Kitchen + Bath,Brighton,2135,United States,42.34839859005365,-71.15696250309374,Entire home/apt,4,$140.00,90,10,9,10,10,10,10
