id,listing_url,name,neighbourhood_cleansed,zipcode,country,latitude,longitude,room_type,accommodates,price,review_scores_rating
14397533,https://www.airbnb.com/rooms/14397533,"Cozy, exposed brick 1bd in historic Back Bay",Back Bay,2115,United States,42.34932837,-71.08485519,Entire home/apt,4,$300.00,97
14426124,https://www.airbnb.com/rooms/14426124,Beautiful private room near BCEC/Seaport/Downtown,South Boston,2127,United States,42.33160049,-71.03635414,Private room,2,$115.00,97
14473323,https://www.airbnb.com/rooms/14473323,Airy 2BR in Lower Allston by Sonder,Allston,2134,United States,42.36431499,-71.12985758,Entire home/apt,4,$196.00,97
14474750,https://www.airbnb.com/rooms/14474750,Third Floor Suite- 2 bedrooms with private bath.,Jamaica Plain,2130,United States,42.31179032,-71.12132703,Entire home/apt,6,$139.00,97
14501824,https://www.airbnb.com/rooms/14501824,"Park adjacent, Private Apartment in Jamaica Plain",Jamaica Plain,2130,United States,42.30947825,-71.09930721,Entire home/apt,4,$65.00,97
14549157,https://www.airbnb.com/rooms/14549157,Sunny & comfortable 1-bedroom just steps to the T,Jamaica Plain,,United States,42.30034332,-71.11276471,Entire home/apt,2,$95.00,97
14589695,https://www.airbnb.com/rooms/14589695,Little Italy North End Retreat M116,North End,2113,United States,42.36724256,-71.05833409,Entire home/apt,6,$395.00,97
14682588,https://www.airbnb.com/rooms/14682588,Be in the Heart of Boston,Fenway,2215,United States,42.34671824,-71.08785508,Entire home/apt,3,$225.00,97
14704252,https://www.airbnb.com/rooms/14704252,Modern 3.5 BR Single Family Home,South Boston,2127,United States,42.33368659,-71.0527216,Entire home/apt,10,$800.00,97
14747309,https://www.airbnb.com/rooms/14747309,Spacious One Bed Private Room,Roxbury,2119,United States,42.32184189,-71.09244282,Private room,2,$72.00,97
14809312,https://www.airbnb.com/rooms/14809312,"Bright, Renovated 1 Bd near BC, BU, MBTA",Brighton,2135,United States,42.34196014,-71.15397193,Entire home/apt,3,$185.00,97
14820482,https://www.airbnb.com/rooms/14820482,Historic townhouse in the heart of Boston,Bay Village,2116,United States,42.34900385,-71.06887726,Entire home/apt,7,$423.00,97
14907062,https://www.airbnb.com/rooms/14907062,1 Bedroom Unit - South End / Fenway / Back Bay,Roxbury,2115,United States,42.34077279,-71.08217537,Entire home/apt,2,$99.00,97
14916417,https://www.airbnb.com/rooms/14916417,Sharp Beacon Hill flat. Steps to MGH/Charles River,Beacon Hill,2114,United States,42.35873038,-71.06908221,Entire home/apt,4,$149.00,97
14936017,https://www.airbnb.com/rooms/14936017,☆SPECTACULAR CONDO☆ minutes from downtown!,East Boston,2128,United States,42.36804468,-71.03820294,Entire home/apt,2,$60.00,97
15026535,https://www.airbnb.com/rooms/15026535,"3. NEW Condo, with a VIEW! Downtown 6 stops away!",East Boston,2128,United States,42.38536129,-71.00659819,Entire home/apt,3,$170.00,97
15121740,https://www.airbnb.com/rooms/15121740,1 BR apt - Cozy Lower level,Back Bay,2115,United States,42.35197307,-71.08643931,Entire home/apt,2,$120.00,97
15166391,https://www.airbnb.com/rooms/15166391,Perfect to Explore Boston *NO EXTRA FEES!,East Boston,2128,United States,42.37218162,-71.03513297,Private room,2,$45.00,97
15175370,https://www.airbnb.com/rooms/15175370,Tasteful|Spacious on Commonwealth|1BR 1BA #1,Back Bay,2115,United States,42.34856252,-71.09039814,Entire home/apt,4,$200.00,97
15222071,https://www.airbnb.com/rooms/15222071,Private room near Packard's Corner,Allston,2134,United States,42.35025132,-71.1328487,Private room,2,$85.00,97
15232044,https://www.airbnb.com/rooms/15232044,"James's Georgian Retreat - Friends of Caleb,Sophia",Roxbury,2119,United States,42.31582098,-71.09610891,Private room,4,$75.00,97
15412846,https://www.airbnb.com/rooms/15412846,Brand New Room+ Private Bathroom~2 mins from the T,Allston,2134,United States,42.35360377,-71.12539588,Private room,2,$85.00,97
15429538,https://www.airbnb.com/rooms/15429538,"Serene, light-filled room in old Victorian.",Jamaica Plain,2130,United States,42.31343579,-71.10817514,Private room,2,$50.00,97
15471042,https://www.airbnb.com/rooms/15471042,Central Boston luxury 1brm w/ sleep sofa and gym,North End,2113,United States,42.36361065,-71.05679912,Entire home/apt,3,$130.00,97
15481668,https://www.airbnb.com/rooms/15481668,"Historic Charlestown (Boston), updated 1 bed!",Charlestown,2129,United States,42.37815829,-71.06293368,Entire home/apt,2,$265.00,97
15500230,https://www.airbnb.com/rooms/15500230,"Comfortable, convenient apartment in East Boston",East Boston,2128,United States,42.37934586,-71.03452436,Entire home/apt,3,$85.00,97
15530349,https://www.airbnb.com/rooms/15530349,Cozy room near many local universities & hospitals,Jamaica Plain,2130,United States,42.32081014,-71.11699979,Private room,2,$39.00,97
15581608,https://www.airbnb.com/rooms/15581608,New Stylish Studio Overlooking Newbury Street!,Back Bay,2115,United States,42.34798317,-71.08529348,Entire home/apt,2,$249.00,97
15582521,https://www.airbnb.com/rooms/15582521,North end and TD Garden Boston 1brm,North End,2113,United States,42.36560459,-71.05688048,Entire home/apt,3,$107.00,97
15634401,https://www.airbnb.com/rooms/15634401,Heart of Beacon Hill Studio,Beacon Hill,2108,United States,42.35741117,-71.07128789,Entire home/apt,2,$140.00,97
15767124,https://www.airbnb.com/rooms/15767124,5 Star Rated Exec Penthouse★Deck★Ace Location★Luxe,Beacon Hill,2114,United States,42.36049561,-71.06856164,Entire home/apt,4,$169.00,97
15990488,https://www.airbnb.com/rooms/15990488,"All New Renovation, Just for YOU - private room #1",East Boston,2128,United States,42.37094579,-71.03435334,Private room,2,$70.00,97
16040760,https://www.airbnb.com/rooms/16040760,Artist Luxury Apt in Boston Free Park & Walk to T,Allston,2134,United States,42.35403729,-71.13106518,Entire home/apt,8,$289.00,97
16124247,https://www.airbnb.com/rooms/16124247,Cozy Boston Apartment in Roslindale,Roslindale,2131,United States,42.27425291,-71.13407027,Entire home/apt,3,$58.00,97
16177662,https://www.airbnb.com/rooms/16177662,Houseboat White Elephant:  HUGE Floating Home Downtown Boston!,North End,2110,United States,42.36408022,-71.04987639,Entire home/apt,10,$207.00,97
16312885,https://www.airbnb.com/rooms/16312885,"Sunny, Private Rm for Female Guest",Allston,2134,United States,42.35811018,-71.13404385,Private room,2,$63.00,97
16392095,https://www.airbnb.com/rooms/16392095,Close to MGH★Walk Everywhere★Beacon Hill by Luxe,Beacon Hill,2114,United States,42.35980042,-71.06901391,Entire home/apt,3,$99.00,97
16443977,https://www.airbnb.com/rooms/16443977,Home Away From Home !,Hyde Park,2136,United States,42.26316426,-71.12140743,Private room,1,$35.00,97
16453322,https://www.airbnb.com/rooms/16453322,Cozy Southie pad 3,South Boston,2127,United States,42.33621969,-71.0408972,Entire home/apt,1,$250.00,97
16497081,https://www.airbnb.com/rooms/16497081,Newly renovated/Modern 2BD - 1 block from subway,South Boston,2127,United States,42.32871207,-71.05304889,Entire home/apt,5,$185.00,97
16514756,https://www.airbnb.com/rooms/16514756,Large bedroom 1st floor with AC,Brighton,2135,United States,42.35702853,-71.15856934,Private room,2,$41.00,97
16671164,https://www.airbnb.com/rooms/16671164,Comfortable 1 BR steps from public transportation,Dorchester,2124,United States,42.28515453,-71.06610089,Entire home/apt,2,$110.00,97
16692369,https://www.airbnb.com/rooms/16692369,Bedroom in large apartment-access to Boston/Camb.,Charlestown,2129,United States,42.38174032,-71.07731524,Private room,2,$61.00,97
16778584,https://www.airbnb.com/rooms/16778584,Private room plus bathroom/entrance,Brighton,2135,United States,42.35078933,-71.16262186,Private room,2,$45.00,97
17075037,https://www.airbnb.com/rooms/17075037,Sweet Retreat near Downtown •FreePk.steps2 subway,Dorchester,2122,United States,42.30933694,-71.06340986,Entire home/apt,13,$216.00,97
17300267,https://www.airbnb.com/rooms/17300267,❤️of Boston / walkers paradise / Location❗️,South End,2118,United States,42.34246555,-71.07586103,Entire home/apt,4,$175.00,97
17399127,https://www.airbnb.com/rooms/17399127,Sunny room with AC,Brighton,2135,United States,42.35583369,-71.15832013,Private room,2,$41.00,97
17543473,https://www.airbnb.com/rooms/17543473,Keyless Entry 3 Bedroom in Historic Mission Hill,Mission Hill,2120,United States,42.32997136,-71.09708496,Entire home/apt,7,$225.00,97
17559493,https://www.airbnb.com/rooms/17559493,"NEW 2nd Floor, 2BR Downtown Boston",Chinatown,2111,United States,42.35024523,-71.06004581,Entire home/apt,5,$295.00,97
17663849,https://www.airbnb.com/rooms/17663849,Beautiful Private Studio in Jamaica Plain near T,Jamaica Plain,2130,United States,42.31735004,-71.10772939,Entire home/apt,2,$89.00,97
17700561,https://www.airbnb.com/rooms/17700561,Spacious SoEnd Condo w/Private Deck,South End,2118,United States,42.33799865,-71.0750004,Entire home/apt,3,$149.00,97
17802330,https://www.airbnb.com/rooms/17802330,Historic Little Italy Condo with Modern Updates,North End,2113,United States,42.36629779,-71.05633079,Entire home/apt,4,$185.00,97
17832598,https://www.airbnb.com/rooms/17832598,3BR 2.5Bath 2Parking By DWTN Airport BCEC Seaport,South Boston,2127,United States,42.34226535,-71.05177376,Entire home/apt,10,$399.00,97
17962927,https://www.airbnb.com/rooms/17962927,"Sunny Bedroom near Beach, Airport, & Downtown",East Boston,2128,United States,42.38194855,-71.01438158,Private room,4,$100.00,97
17975255,https://www.airbnb.com/rooms/17975255,One Bedroom Apartment in Boston,West Roxbury,2132,United States,42.27127295,-71.14664142,Entire home/apt,4,$95.00,97
18134498,https://www.airbnb.com/rooms/18134498,3Bd/3Bath So. Boston 1mile to BCEC/seaport,South Boston,2127,United States,42.33276025,-71.03330941,Entire home/apt,6,$349.00,97
18194673,https://www.airbnb.com/rooms/18194673,Warm and serene home in Roslindale part of Boston,Roslindale,2131,United States,42.2785332,-71.13374461,Private room,2,$50.00,97
18396209,https://www.airbnb.com/rooms/18396209,Faneuil Hall North End 4 Beds  2 Bath Downtown,Downtown,2109,United States,42.35701764,-71.05518158,Entire home/apt,8,$164.00,97
18473519,https://www.airbnb.com/rooms/18473519,Shared Space for the Social Traveler 4.51L,Roxbury,2119,United States,42.31850537,-71.0813677,Shared room,1,$18.00,97
18557368,https://www.airbnb.com/rooms/18557368,Boston Room 1dbl Bed + Free Roundtrip Subway Card,South Boston,2127,United States,42.33282585,-71.05673087,Private room,1,$48.00,97
18557609,https://www.airbnb.com/rooms/18557609,Beacon Hill 1brm - walk everywhere!,Beacon Hill,2114,United States,42.36015592,-71.06909007,Entire home/apt,3,$143.00,97
18560282,https://www.airbnb.com/rooms/18560282,Modern Studio Apartment Near Airport & City,East Boston,2128,United States,42.37510472,-71.03733607,Entire home/apt,2,$122.00,97
18690288,https://www.airbnb.com/rooms/18690288,"Magnificent 5 BR, Boston, free Parking 1 car, BCEC",South Boston,2127,United States,42.3358786,-71.03358004,Entire home/apt,14,$600.00,97
18792346,https://www.airbnb.com/rooms/18792346,★In front of subway ★ Free parking spot ★Location,Allston,2135,United States,42.34970909,-71.14149733,Entire home/apt,6,$290.00,97
18808240,https://www.airbnb.com/rooms/18808240,Bostons Best Studio,South End,2118,United States,42.34075684,-71.07953723,Entire home/apt,2,$220.00,97
18848342,https://www.airbnb.com/rooms/18848342,Large Bed in Gorgeous Apt Close to Transportation,Brighton,2135,United States,42.34606041,-71.1524626,Private room,2,$130.00,97
18858706,https://www.airbnb.com/rooms/18858706,Shabby-Chíc Condo Steps to Airport & Subway,East Boston,2128,United States,42.37397997,-71.03305588,Entire home/apt,5,$199.00,97
18910240,https://www.airbnb.com/rooms/18910240,Stunning Boston 2BR Condo!,West End,2114,United States,42.36438768,-71.06428171,Entire home/apt,5,$999.00,97
19019477,https://www.airbnb.com/rooms/19019477,Sweet place for girls or couples,Fenway,2115,United States,42.34275726,-71.08889888,Private room,1,$85.00,97
19103076,https://www.airbnb.com/rooms/19103076,"Large Suite w/ Private Bath,Hot tub,great location",Jamaica Plain,2130,United States,42.32308473,-71.10722233,Private room,3,$155.00,97
19115873,https://www.airbnb.com/rooms/19115873,"Stayloom’s Upscale Oasis | Private deck, near T",Dorchester,2125,United States,42.32272409,-71.05559322,Entire home/apt,12,"$5,000.00",97
19141729,https://www.airbnb.com/rooms/19141729,Stayloom’s Saltspray Escape | Beachfront,South Boston,2127,United States,42.3299138,-71.03235239,Entire home/apt,16,"$5,000.00",97
19143327,https://www.airbnb.com/rooms/19143327,Beautiful 1 BR Apartment #11 In Downtown Boston.,Downtown,2116,United States,42.35109155,-71.06677667,Entire home/apt,4,$158.00,97
19199379,https://www.airbnb.com/rooms/19199379,Boston 3 bed Apt By Logan Airport & Train Floor#2,East Boston,2128,United States,42.37768926,-71.03468224,Entire home/apt,10,$300.00,97
19212437,https://www.airbnb.com/rooms/19212437,Sky-blue Room w/Private Bath & AC remote,Roslindale,2131,United States,42.27661599,-71.12002434,Private room,2,$69.00,97
19296973,https://www.airbnb.com/rooms/19296973,FEBRUARY SALE BOSTON TRAVEL HARBORSIDE 3C,East Boston,2128,United States,42.36385186,-71.02948585,Entire home/apt,10,$249.00,97
19309417,https://www.airbnb.com/rooms/19309417,BCEC with Parking:South Boston Loft,South Boston,2127,United States,42.33487319,-71.05511224,Entire home/apt,6,$375.00,97
19328724,https://www.airbnb.com/rooms/19328724,Sunny Private Bedroom in Boston,Allston,2134,United States,42.35003857,-71.13191087,Private room,1,$45.00,97
19330793,https://www.airbnb.com/rooms/19330793,Jamaica Plain apartment,Jamaica Plain,2130,United States,42.31613693,-71.11288813,Entire home/apt,2,$75.00,97
19347139,https://www.airbnb.com/rooms/19347139,★Harvard Business School ★ 1 Free Parking ★ Studio,Brighton,2134,United States,42.35490544,-71.13950309,Entire home/apt,4,$125.00,97
19435927,https://www.airbnb.com/rooms/19435927,Artsy 2BR in Downtown Crossing by Sonder,Downtown,2108,United States,42.35692276,-71.0609157,Entire home/apt,4,$278.00,97
19457729,https://www.airbnb.com/rooms/19457729,Spacious 2BR w/roof deck in South End,South End,2118,United States,42.34238462,-71.0745409,Entire home/apt,4,$189.00,97
19550157,https://www.airbnb.com/rooms/19550157,Quaint cozy room - 5 min walk to the T (Red Line),Dorchester,2122,United States,42.29250186,-71.06176278,Private room,2,$60.00,97
19593942,https://www.airbnb.com/rooms/19593942,Awesome location; Great room and space!,Allston,2134,United States,42.35973714,-71.12748985,Private room,2,$110.00,97
19653917,https://www.airbnb.com/rooms/19653917,"Modern 4BR, Boston w/Parking, BCEC, Roof Deck",South Boston,2127,United States,42.33660656,-71.02712006,Entire home/apt,14,$430.00,97
19658035,https://www.airbnb.com/rooms/19658035,Newly Renovated 1BR Apartment Minutes to Airport,East Boston,2128,United States,42.37037524,-71.03245976,Entire home/apt,3,$149.00,97
19751849,https://www.airbnb.com/rooms/19751849,Tucked Away Nook in Neighborhood,Roxbury,2121,United States,42.31541263,-71.09031015,Private room,1,$79.00,97
19768771,https://www.airbnb.com/rooms/19768771,The best view in Dorchester!!!!,Dorchester,2122,United States,42.29249189,-71.0554661,Private room,4,$125.00,97
19827018,https://www.airbnb.com/rooms/19827018,Modern 2BR in Downtown Crossing by Sonder,Downtown,2108,United States,42.35747193,-71.06078073,Entire home/apt,4,$283.00,97
19885281,https://www.airbnb.com/rooms/19885281,#203 Boston private AC room full size bed Free 咖啡,Dorchester,2122,United States,42.29545778,-71.06210404,Private room,1,$50.00,97
19914995,https://www.airbnb.com/rooms/19914995,Incredible 3brm designer home in Roslindale,Roslindale,2131,United States,42.29072596,-71.13302086,Entire home/apt,8,$120.00,97
20035860,https://www.airbnb.com/rooms/20035860,"Private room on top floor, great view(tulip room)",Jamaica Plain,2130,United States,42.32430263,-71.10714821,Private room,2,$85.00,97
20219970,https://www.airbnb.com/rooms/20219970,Studio Apartment with Kitchen 2 Min from T Stop,Brighton,2135,United States,42.33918883,-71.14616656,Entire home/apt,4,$150.00,97
20269943,https://www.airbnb.com/rooms/20269943,★ PRIVATE Condo in Prime Location ★,North End,2113,United States,42.36645315,-71.05719407,Entire home/apt,2,$140.00,97
20404921,https://www.airbnb.com/rooms/20404921,"LUXURY AMENITIES, CLOSE TO CONVENTION CENTER!",South Boston Waterfront,2210,United States,42.35117618,-71.04710587,Entire home/apt,5,$99.00,97
20570462,https://www.airbnb.com/rooms/20570462,Comfy 1 Bedroom in the South End,Back Bay,2115,United States,42.34305391,-71.08259014,Entire home/apt,4,$159.00,97
